LSOA,Person,Bicycle,Car,Motorcycle,Airplane,Bus,Train,Truck,Boat,Traffic Light,Fire Hydrant,Stop Sign,Parking Meter,Bench,Bird,Cat,Dog,Horse,Sheep,Cow,Elephant,Bear,Zebra,Giraffe,Backpack,Umbrella,Handbag,Tie,Suitcase,Frisbee,Skis,Snowboard,Sports Ball,Kite,Baseball Bat,Baseball Glove,Skateboard,Surfboard,Tennis Racket,Bottle,Wine Glass,Cup,Fork,Knife,Spoon,Bowl,Banana,Apple,Sandwich,Orange,Broccoli,Carrot,Hot dog,Pizza,Donut,Cake,Chair,Couch,Potted Plant,Bed,Dinning Table,Toilet,TV,Laptop,Mouse,Remote,Keyboard,Cell Phone,Microwave,Oven,Toaster,Sink,Refrigerator,Book,Clock,Vase,Scissors,Teddy Bear,Hair Drier,Toothbrush,Number Images
E01004230,1.1515151515151516,0.6666666666666666,10.030303030303031,0.12121212121212122,0,0.30303030303030304,0.06060606060606061,0.42424242424242425,0,0.09090909090909091,0,0,0,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0.06060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30303030303030304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
E01004107,0.08695652173913043,0,11.173913043478262,0,0,0,0,0.4782608695652174,0,0,0,0,0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2608695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
E01001207,0.48,0,14.0,0.12,0,0.04,0,0.44,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,100
E01001657,0.4444444444444444,0,7.944444444444445,0,0,0,0,0.2777777777777778,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
E01033327,2.375,0.08333333333333333,11.458333333333334,0.125,0,0.375,0,0.75,0,0.041666666666666664,0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0.08333333333333333,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,96
E01003114,0.4583333333333333,0.041666666666666664,16.583333333333332,0.08333333333333333,0,0.041666666666666664,0,1.0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,96
E01003551,1.0,0.07692307692307693,12.153846153846153,0,0,0.15384615384615385,0,0.3076923076923077,0,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
E01002416,0.391304347826087,0,16.956521739130434,0.043478260869565216,0,0.043478260869565216,0,0.43478260869565216,0,0,0,0,0.043478260869565216,0,0,0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17391304347826086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
E01003075,0.8928571428571429,0.10714285714285714,7.535714285714286,0.07142857142857142,0,0.07142857142857142,0,0.32142857142857145,0,0.03571428571428571,0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0,0,0.03571428571428571,0,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
E01001258,0.8571428571428571,0.047619047619047616,15.238095238095237,0,0,0.14285714285714285,0,0.5238095238095238,0.047619047619047616,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619047619047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
E01002647,0.5,0,10.875,0.041666666666666664,0.16666666666666666,0,0,0.4166666666666667,0,0,0,0,0,0.041666666666666664,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
E01000991,0.2857142857142857,0,7.595238095238095,0.023809523809523808,0,0.023809523809523808,0,0.23809523809523808,0.023809523809523808,0,0.023809523809523808,0,0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809523809523808,0,0.9047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
E01001087,1.72,0.04,17.6,0.24,0,0.24,0,0.76,0,0.28,0.04,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
E01002479,0.23529411764705882,0,11.558823529411764,0,0,0,0,0.20588235294117646,0,0,0,0,0,0.08823529411764706,0,0,0,0,0,0,0,0,0,0,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
E01004451,0.3333333333333333,0,15.777777777777779,0,0,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
E01000684,0.1282051282051282,0,9.794871794871796,0,0,0.02564102564102564,0,0.4358974358974359,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02564102564102564,0,0,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20512820512820512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02564102564102564,0,0,0,0,0,156
E01002720,1.46875,0.125,5.59375,0.09375,0,0,0,0.21875,0,0.15625,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,128
E01000672,0.03333333333333333,0,11.733333333333333,0,0,0,0,0.36666666666666664,0.03333333333333333,0,0,0,0,0.03333333333333333,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,120
E01004442,0.47619047619047616,0,16.904761904761905,0.047619047619047616,0,0.14285714285714285,0.047619047619047616,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
E01001942,1.5263157894736843,0.42105263157894735,13.68421052631579,0.47368421052631576,0,0.10526315789473684,0,0.3684210526315789,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
E01004675,1.72,0,14.92,0.16,0,0.6,0,1.36,0,0.56,0,0.04,0,0.08,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
E01000850,3.8727272727272726,0.9454545454545454,6.672727272727273,0.45454545454545453,0,0.2,0,1.1818181818181819,0,0.21818181818181817,0.01818181818181818,0.03636363636363636,0,0.07272727272727272,0,0,0,0.01818181818181818,0,0,0,0,0,0,0.03636363636363636,0,0.07272727272727272,0,0.03636363636363636,0,0,0,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0,1.1090909090909091,0,0.03636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
E01004569,0.7894736842105263,0.07894736842105263,9.368421052631579,0.2631578947368421,0,0.15789473684210525,0,0.42105263157894735,0,0.05263157894736842,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,152
E01003635,0.9090909090909091,0.045454545454545456,13.363636363636363,0.045454545454545456,0,0.09090909090909091,0,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0,0,0,0,88
E01001326,0.4642857142857143,0,12.107142857142858,0.03571428571428571,0,0.07142857142857142,0,0.5357142857142857,0,0,0,0,0.03571428571428571,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0.10714285714285714,0,0,0,0,0,0,0,0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
E01002294,0.3055555555555556,0,9.63888888888889,0.027777777777777776,0,0.05555555555555555,0,0.5555555555555556,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,144
E01000967,1.0,0.07142857142857142,11.642857142857142,0.07142857142857142,0,0.03571428571428571,0,0.9285714285714286,0,0,0.03571428571428571,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0,0.10714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
E01002460,0.7575757575757576,0,9.333333333333334,0.030303030303030304,0,0.06060606060606061,0,0.2727272727272727,0.030303030303030304,0,0,0,0.06060606060606061,0.12121212121212122,0,0,0,0,0,0,0,0,0,0,0,0.06060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06060606060606061,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
E01002617,0.2,0.03333333333333333,11.666666666666666,0.03333333333333333,0,0.1,0,0.6666666666666666,0.03333333333333333,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
E01000540,0.4666666666666667,0,14.333333333333334,0,0,0,0,0.3333333333333333,0,0,0.03333333333333333,0,0.03333333333333333,0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
E01001161,0.35,0.05,13.9,0,0,0,0,0.55,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
E01002903,1.5909090909090908,0.13636363636363635,15.022727272727273,0.09090909090909091,0,0.09090909090909091,0,0.3409090909090909,0,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5681818181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
E01004760,0.8235294117647058,0.058823529411764705,16.352941176470587,0.29411764705882354,0,0.058823529411764705,0,1.1176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35294117647058826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,68
E01003423,0.45,0,13.55,0.25,0,0.2,0,0.6,0,0.25,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
E01003437,0.20512820512820512,0,11.564102564102564,0.05128205128205128,0,0.15384615384615385,0,0.5641025641025641,0.02564102564102564,0.10256410256410256,0,0,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02564102564102564,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4358974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
E01002543,0.19444444444444445,0,11.61111111111111,0,0,0.05555555555555555,0,0.4166666666666667,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,144
E01004076,0.30303030303030304,0,11.0,0,0,0,0,0.24242424242424243,0,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304,0,0.42424242424242425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
E01004521,0.6190476190476191,0.047619047619047616,18.904761904761905,0.14285714285714285,0,0.047619047619047616,0,0.47619047619047616,0,0,0,0,0.047619047619047616,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
E01033602,2.238095238095238,0.047619047619047616,7.904761904761905,0,0,0.047619047619047616,0.047619047619047616,1.0476190476190477,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0,0,0,0,84
E01003011,0.6774193548387096,0.03225806451612903,11.516129032258064,0.12903225806451613,0,0,0,0.8064516129032258,0.1935483870967742,0.2903225806451613,0,0,0.03225806451612903,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3870967741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03225806451612903,0,0,0,0,0,124
E01032781,0.8,0,4.0,0.06666666666666667,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
E01002544,0.05263157894736842,0,14.0,0,0,0.05263157894736842,0,0.47368421052631576,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
E01003377,0.47368421052631576,0.15789473684210525,11.736842105263158,0.05263157894736842,0,0.10526315789473684,0,0.5263157894736842,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
E01003094,0.2692307692307692,0.11538461538461539,11.26923076923077,0.07692307692307693,0.038461538461538464,0.11538461538461539,0,0.11538461538461539,0,0.038461538461538464,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
E01000161,0.5833333333333334,0,14.61111111111111,0,0,0.05555555555555555,0,0.6944444444444444,0,0.05555555555555555,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0.027777777777777776,0,0,0,0,0,144
E01002285,0.13636363636363635,0,11.636363636363637,0.045454545454545456,0,0,0,0.2727272727272727,0,0,0.045454545454545456,0,0,0.045454545454545456,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
E01001849,0.39473684210526316,0.10526315789473684,7.7631578947368425,0.15789473684210525,0,0.15789473684210525,0,0.5526315789473685,0.02631578947368421,0.07894736842105263,0,0,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23684210526315788,0,0,0,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,152
E01004407,1.0769230769230769,0.038461538461538464,9.961538461538462,0,0,0.038461538461538464,0,0.3076923076923077,0,0.07692307692307693,0,0.11538461538461539,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
E01000616,0.25,0,10.083333333333334,0.041666666666666664,0,0.08333333333333333,0,0.2916666666666667,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0,0.041666666666666664,0,0,0,0,0,96
E01004554,0.48148148148148145,0.037037037037037035,12.555555555555555,0.14814814814814814,0,0.07407407407407407,0.037037037037037035,0.2962962962962963,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0,0,108
E01002070,0.5384615384615384,0,11.923076923076923,0.038461538461538464,0,0.038461538461538464,0,0.5384615384615384,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461539,0,0,0,0,0,104
E01001479,0.8857142857142857,0,14.114285714285714,0.11428571428571428,0,0.02857142857142857,0,0.6571428571428571,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857142857142857,0,0.17142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05714285714285714,0,0,0,0,0,140
E01003336,0.5,0,8.633333333333333,0,0,0.03333333333333333,0,0.26666666666666666,0,0,0,0.03333333333333333,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
E01000569,0.2608695652173913,0,18.17391304347826,0.043478260869565216,0,0,0,0.43478260869565216,0,0,0,0,0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21739130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
E01000454,0.30434782608695654,0,15.652173913043478,0.08695652173913043,0,0.08695652173913043,0,0.6086956521739131,0.08695652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34782608695652173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
E01003191,0.7,0,15.3,0.1,0,0,0,0.55,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,80
E01004252,0.7777777777777778,0.4444444444444444,12.75,0.027777777777777776,0,0.05555555555555555,0.027777777777777776,0.9444444444444444,0,0.08333333333333333,0.027777777777777776,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,144
E01001744,0.5172413793103449,0.1724137931034483,11.379310344827585,0.06896551724137931,0,0.13793103448275862,0.034482758620689655,0.41379310344827586,0,0.06896551724137931,0.034482758620689655,0,0,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
E01003246,0.5416666666666666,0.041666666666666664,14.666666666666666,0,0,0,0,0.7083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,96
E01003898,0.46875,0,14.25,0.03125,0,0.15625,0,0.4375,0,0.0625,0,0.03125,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,128
